id,nested_qpl,dict_qpl,yaml_qpl
94d08d95b346a6cac868d8fad31eb0e5183488ba52e84f42ebb956b97efcf487,"Filter Predicate [ Count_Star >= 1 ] Output [ CountryId , CountryName ]
  In: Join Predicate [ B.Country = T.CountryId ] Output [ T.CountryName , B.Count_Star , T.CountryId ]
    In: Scan Table [ countries ] Output [ CountryId , CountryName ]
    In: Aggregate GroupBy [ Country ] Output [ countstar AS Count_Star , Country ]
      In: Scan Table [ car_makers ] Output [ Country ]","{""id"": ""#5"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Count_Star >= 1 ]"", ""output"": ""CountryId , CountryName"", ""children"": [{""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.Country = #3.CountryId ]"", ""output"": ""#3.CountryName , #2.Count_Star , #3.CountryId"", ""children"": [{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ Country ]"", ""output"": ""countstar AS Count_Star , Country"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""car_makers"", ""output"": ""Country""}]}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""countries"", ""output"": ""CountryId , CountryName""}]}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: Country
      table: car_makers
    id: '#2'
    operation: Aggregate
    output: countstar AS Count_Star , Country
    predicate: GroupBy [ Country ]
  - id: '#3'
    operation: Scan Table
    output: CountryId , CountryName
    table: countries
  id: '#4'
  operation: Join
  output: '#3.CountryName , #2.Count_Star , #3.CountryId'
  predicate: 'Predicate [ #2.Country = #3.CountryId ]'
id: '#5'
operation: Filter
output: CountryId , CountryName
predicate: Predicate [ Count_Star >= 1 ]
"
462c2d108962edbbd5ff717ecf50a4f519aa59429596a9368897cbebb5f5f36f,"Filter Predicate [ Count_Star >= 1 ] Output [ CountryId , CountryName ]
  In: Join Predicate [ B.Country = T.CountryId ] Output [ T.CountryName , B.Count_Star , T.CountryId ]
    In: Scan Table [ countries ] Output [ CountryId , CountryName ]
    In: Aggregate GroupBy [ Country ] Output [ countstar AS Count_Star , Country ]
      In: Scan Table [ car_makers ] Output [ Country ]","{""id"": ""#5"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Count_Star >= 1 ]"", ""output"": ""CountryId , CountryName"", ""children"": [{""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.Country = #3.CountryId ]"", ""output"": ""#3.CountryName , #2.Count_Star , #3.CountryId"", ""children"": [{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ Country ]"", ""output"": ""countstar AS Count_Star , Country"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""car_makers"", ""output"": ""Country""}]}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""countries"", ""output"": ""CountryId , CountryName""}]}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: Country
      table: car_makers
    id: '#2'
    operation: Aggregate
    output: countstar AS Count_Star , Country
    predicate: GroupBy [ Country ]
  - id: '#3'
    operation: Scan Table
    output: CountryId , CountryName
    table: countries
  id: '#4'
  operation: Join
  output: '#3.CountryName , #2.Count_Star , #3.CountryId'
  predicate: 'Predicate [ #2.Country = #3.CountryId ]'
id: '#5'
operation: Filter
output: CountryId , CountryName
predicate: Predicate [ Count_Star >= 1 ]
"
59be649e519f17773648586a228606126215c8567bd97545d66fc8e90ecb75d5,"Aggregate Output [ countstar AS Count_Star ]
  In: Scan Table [ cars_data ] Predicate [ Horsepower > 150.0 ] Output [ Horsepower ]","{""id"": ""#2"", ""operation"": ""Aggregate"", ""output"": ""countstar AS Count_Star"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""cars_data"", ""predicate"": ""Predicate [ Horsepower > 150.0 ]"", ""output"": ""Horsepower""}]}","children:
- id: '#1'
  operation: Scan Table
  output: Horsepower
  predicate: Predicate [ Horsepower > 150.0 ]
  table: cars_data
id: '#2'
operation: Aggregate
output: countstar AS Count_Star
"
fbac0a412afaaebdda79a93fc97de8b3c3e4f837db81219eb1e3f4c895f50186,"Aggregate Output [ countstar AS Count_Star ]
  In: Scan Table [ cars_data ] Predicate [ Horsepower > 150.0 ] Output [ Horsepower ]","{""id"": ""#2"", ""operation"": ""Aggregate"", ""output"": ""countstar AS Count_Star"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""cars_data"", ""predicate"": ""Predicate [ Horsepower > 150.0 ]"", ""output"": ""Horsepower""}]}","children:
- id: '#1'
  operation: Scan Table
  output: Horsepower
  predicate: Predicate [ Horsepower > 150.0 ]
  table: cars_data
id: '#2'
operation: Aggregate
output: countstar AS Count_Star
"
becf4ca70f8cd646140303dd9052c30e59cd6a3ef9f406a2c78bcfcddbac61ed,"Aggregate GroupBy [ Year ] Output [ Year , AVG(Weight) AS Avg_Weight ]
  In: Scan Table [ cars_data ] Output [ Year , Weight ]","{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ Year ]"", ""output"": ""Year , AVG(Weight) AS Avg_Weight"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""cars_data"", ""output"": ""Year , Weight""}]}","children:
- id: '#1'
  operation: Scan Table
  output: Year , Weight
  table: cars_data
id: '#2'
operation: Aggregate
output: Year , AVG(Weight) AS Avg_Weight
predicate: GroupBy [ Year ]
"
d007f7e960ee7114376f5b06337325a6a3415ddde9d9fc135cad7075ac451bb9,"Aggregate GroupBy [ Year ] Output [ Year , AVG(Weight) AS Avg_Weight ]
  In: Scan Table [ cars_data ] Output [ Year , Weight ]","{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ Year ]"", ""output"": ""Year , AVG(Weight) AS Avg_Weight"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""cars_data"", ""output"": ""Year , Weight""}]}","children:
- id: '#1'
  operation: Scan Table
  output: Year , Weight
  table: cars_data
id: '#2'
operation: Aggregate
output: Year , AVG(Weight) AS Avg_Weight
predicate: GroupBy [ Year ]
"
facbfa3fe4d0040431b7fdd4be746af38a6d427ca8d70f509c31b82ad1ae117b,"Filter Predicate [ Count_Star >= 3 ] Output [ CountryName ]
  In: Aggregate GroupBy [ CountryName ] Output [ countstar AS Count_Star , CountryName ]
    In: Join Predicate [ B.CountryId = T.Country ] Output [ B.CountryName ]
      In: Scan Table [ car_makers ] Output [ Country ]
      In: Join Predicate [ B.ContId = T.Continent ] Output [ T.CountryId , T.CountryName ]
        In: Scan Table [ countries ] Output [ CountryId , CountryName , Continent ]
        In: Scan Table [ continents ] Predicate [ Continent = 'europe' ] Output [ ContId , Continent ]","{""id"": ""#7"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Count_Star >= 3 ]"", ""output"": ""CountryName"", ""children"": [{""id"": ""#6"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ CountryName ]"", ""output"": ""countstar AS Count_Star , CountryName"", ""children"": [{""id"": ""#5"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #3.CountryId = #4.Country ]"", ""output"": ""#3.CountryName"", ""children"": [{""id"": ""#3"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #1.ContId = #2.Continent ]"", ""output"": ""#2.CountryId , #2.CountryName"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""continents"", ""predicate"": ""Predicate [ Continent = 'europe' ]"", ""output"": ""ContId , Continent""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""countries"", ""output"": ""CountryId , CountryName , Continent""}]}, {""id"": ""#4"", ""operation"": ""Scan Table"", ""table"": ""car_makers"", ""output"": ""Country""}]}]}]}","children:
- children:
  - children:
    - children:
      - id: '#1'
        operation: Scan Table
        output: ContId , Continent
        predicate: Predicate [ Continent = 'europe' ]
        table: continents
      - id: '#2'
        operation: Scan Table
        output: CountryId , CountryName , Continent
        table: countries
      id: '#3'
      operation: Join
      output: '#2.CountryId , #2.CountryName'
      predicate: 'Predicate [ #1.ContId = #2.Continent ]'
    - id: '#4'
      operation: Scan Table
      output: Country
      table: car_makers
    id: '#5'
    operation: Join
    output: '#3.CountryName'
    predicate: 'Predicate [ #3.CountryId = #4.Country ]'
  id: '#6'
  operation: Aggregate
  output: countstar AS Count_Star , CountryName
  predicate: GroupBy [ CountryName ]
id: '#7'
operation: Filter
output: CountryName
predicate: Predicate [ Count_Star >= 3 ]
"
df86c873292dcf609490b4289dedb15016c2b143c99e52d6908ecdb4262ae8c0,"Filter Predicate [ Count_Star >= 3 ] Output [ CountryName ]
  In: Aggregate GroupBy [ CountryName ] Output [ countstar AS Count_Star , CountryName ]
    In: Join Predicate [ B.CountryId = T.Country ] Output [ B.CountryName ]
      In: Scan Table [ car_makers ] Output [ Country ]
      In: Join Predicate [ B.ContId = T.Continent ] Output [ T.CountryId , T.CountryName ]
        In: Scan Table [ countries ] Output [ CountryId , CountryName , Continent ]
        In: Scan Table [ continents ] Predicate [ Continent = 'europe' ] Output [ ContId , Continent ]","{""id"": ""#7"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Count_Star >= 3 ]"", ""output"": ""CountryName"", ""children"": [{""id"": ""#6"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ CountryName ]"", ""output"": ""countstar AS Count_Star , CountryName"", ""children"": [{""id"": ""#5"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #3.CountryId = #4.Country ]"", ""output"": ""#3.CountryName"", ""children"": [{""id"": ""#3"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #1.ContId = #2.Continent ]"", ""output"": ""#2.CountryId , #2.CountryName"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""continents"", ""predicate"": ""Predicate [ Continent = 'europe' ]"", ""output"": ""ContId , Continent""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""countries"", ""output"": ""CountryId , CountryName , Continent""}]}, {""id"": ""#4"", ""operation"": ""Scan Table"", ""table"": ""car_makers"", ""output"": ""Country""}]}]}]}","children:
- children:
  - children:
    - children:
      - id: '#1'
        operation: Scan Table
        output: ContId , Continent
        predicate: Predicate [ Continent = 'europe' ]
        table: continents
      - id: '#2'
        operation: Scan Table
        output: CountryId , CountryName , Continent
        table: countries
      id: '#3'
      operation: Join
      output: '#2.CountryId , #2.CountryName'
      predicate: 'Predicate [ #1.ContId = #2.Continent ]'
    - id: '#4'
      operation: Scan Table
      output: Country
      table: car_makers
    id: '#5'
    operation: Join
    output: '#3.CountryName'
    predicate: 'Predicate [ #3.CountryId = #4.Country ]'
  id: '#6'
  operation: Aggregate
  output: countstar AS Count_Star , CountryName
  predicate: GroupBy [ CountryName ]
id: '#7'
operation: Filter
output: CountryName
predicate: Predicate [ Count_Star >= 3 ]
"
b95a8aefa5bfc0f7d9606648e7afb9ffe2f3381c9f6147255b4f9af1b166c581,"TopSort Rows [ 1 ] OrderBy [ Horsepower DESC ] Output [ Horsepower , Make ]
  In: Join Predicate [ B.Id = T.MakeId ] Output [ B.Horsepower , T.Make ]
    In: Scan Table [ car_names ] Output [ MakeId , Make ]
    In: Scan Table [ cars_data ] Predicate [ Cylinders = 3 ] Output [ Cylinders , Horsepower , Id ]","{""id"": ""#4"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ Horsepower DESC ]"", ""output"": ""Horsepower , Make"", ""children"": [{""id"": ""#3"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #1.Id = #2.MakeId ]"", ""output"": ""#1.Horsepower , #2.Make"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""cars_data"", ""predicate"": ""Predicate [ Cylinders = 3 ]"", ""output"": ""Cylinders , Horsepower , Id""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""car_names"", ""output"": ""MakeId , Make""}]}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: Cylinders , Horsepower , Id
    predicate: Predicate [ Cylinders = 3 ]
    table: cars_data
  - id: '#2'
    operation: Scan Table
    output: MakeId , Make
    table: car_names
  id: '#3'
  operation: Join
  output: '#1.Horsepower , #2.Make'
  predicate: 'Predicate [ #1.Id = #2.MakeId ]'
id: '#4'
operation: TopSort
output: Horsepower , Make
predicate: Rows [ 1 ] OrderBy [ Horsepower DESC ]
"
adefbd4e9ba07e8bb82a8588229dab1e6e1b09b92df70ea6bd801b28f5656147,"TopSort Rows [ 1 ] OrderBy [ Horsepower DESC ] Output [ Horsepower , Make ]
  In: Join Predicate [ B.Id = T.MakeId ] Output [ B.Horsepower , T.Make ]
    In: Scan Table [ car_names ] Output [ MakeId , Make ]
    In: Scan Table [ cars_data ] Predicate [ Cylinders = 3 ] Output [ Cylinders , Horsepower , Id ]","{""id"": ""#4"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ Horsepower DESC ]"", ""output"": ""Horsepower , Make"", ""children"": [{""id"": ""#3"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #1.Id = #2.MakeId ]"", ""output"": ""#1.Horsepower , #2.Make"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""cars_data"", ""predicate"": ""Predicate [ Cylinders = 3 ]"", ""output"": ""Cylinders , Horsepower , Id""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""car_names"", ""output"": ""MakeId , Make""}]}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: Cylinders , Horsepower , Id
    predicate: Predicate [ Cylinders = 3 ]
    table: cars_data
  - id: '#2'
    operation: Scan Table
    output: MakeId , Make
    table: car_names
  id: '#3'
  operation: Join
  output: '#1.Horsepower , #2.Make'
  predicate: 'Predicate [ #1.Id = #2.MakeId ]'
id: '#4'
operation: TopSort
output: Horsepower , Make
predicate: Rows [ 1 ] OrderBy [ Horsepower DESC ]
"
ac7e3e3adfb4715eccfa332d41fb30d7348936c72be0b770bd95702e9377cd8e,"TopSort Rows [ 1 ] OrderBy [ MPG DESC ] Output [ Model , MPG ]
  In: Join Predicate [ B.Id = T.MakeId ] Output [ T.Model , B.MPG ]
    In: Scan Table [ car_names ] Output [ MakeId , Model ]
    In: Scan Table [ cars_data ] Output [ MPG , Id ]","{""id"": ""#4"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ MPG DESC ]"", ""output"": ""Model , MPG"", ""children"": [{""id"": ""#3"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #1.Id = #2.MakeId ]"", ""output"": ""#2.Model , #1.MPG"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""cars_data"", ""output"": ""MPG , Id""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""car_names"", ""output"": ""MakeId , Model""}]}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: MPG , Id
    table: cars_data
  - id: '#2'
    operation: Scan Table
    output: MakeId , Model
    table: car_names
  id: '#3'
  operation: Join
  output: '#2.Model , #1.MPG'
  predicate: 'Predicate [ #1.Id = #2.MakeId ]'
id: '#4'
operation: TopSort
output: Model , MPG
predicate: Rows [ 1 ] OrderBy [ MPG DESC ]
"
a271ea14ee9ab5f826f8435851bff6696ec77d2382036bb6174344f6a211ff5c,"TopSort Rows [ 1 ] OrderBy [ MPG DESC ] Output [ Model , MPG ]
  In: Join Predicate [ B.Id = T.MakeId ] Output [ T.Model , B.MPG ]
    In: Scan Table [ car_names ] Output [ MakeId , Model ]
    In: Scan Table [ cars_data ] Output [ MPG , Id ]","{""id"": ""#4"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ MPG DESC ]"", ""output"": ""Model , MPG"", ""children"": [{""id"": ""#3"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #1.Id = #2.MakeId ]"", ""output"": ""#2.Model , #1.MPG"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""cars_data"", ""output"": ""MPG , Id""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""car_names"", ""output"": ""MakeId , Model""}]}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: MPG , Id
    table: cars_data
  - id: '#2'
    operation: Scan Table
    output: MakeId , Model
    table: car_names
  id: '#3'
  operation: Join
  output: '#2.Model , #1.MPG'
  predicate: 'Predicate [ #1.Id = #2.MakeId ]'
id: '#4'
operation: TopSort
output: Model , MPG
predicate: Rows [ 1 ] OrderBy [ MPG DESC ]
"
5f3e14ec082234fc4bddff7754ddeef043a6e8f0f62b789c3def9fb2df884b1e,"Aggregate Output [ AVG(Horsepower) AS Avg_Horsepower ]
  In: Scan Table [ cars_data ] Predicate [ Year < 1980 ] Output [ Year , Horsepower ]","{""id"": ""#2"", ""operation"": ""Aggregate"", ""output"": ""AVG(Horsepower) AS Avg_Horsepower"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""cars_data"", ""predicate"": ""Predicate [ Year < 1980 ]"", ""output"": ""Year , Horsepower""}]}","children:
- id: '#1'
  operation: Scan Table
  output: Year , Horsepower
  predicate: Predicate [ Year < 1980 ]
  table: cars_data
id: '#2'
operation: Aggregate
output: AVG(Horsepower) AS Avg_Horsepower
"
47a6d2e06009bae4ce2b0899e83998340dd9d23146d200cab07b8592300f8254,"Aggregate Output [ AVG(Horsepower) AS Avg_Horsepower ]
  In: Scan Table [ cars_data ] Predicate [ Year < 1980 ] Output [ Year , Horsepower ]","{""id"": ""#2"", ""operation"": ""Aggregate"", ""output"": ""AVG(Horsepower) AS Avg_Horsepower"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""cars_data"", ""predicate"": ""Predicate [ Year < 1980 ]"", ""output"": ""Year , Horsepower""}]}","children:
- id: '#1'
  operation: Scan Table
  output: Year , Horsepower
  predicate: Predicate [ Year < 1980 ]
  table: cars_data
id: '#2'
operation: Aggregate
output: AVG(Horsepower) AS Avg_Horsepower
"
c0c3b1cbaa2da81a562a00b83e42f0c9667e93d3156777f71ac2f1d636cfd4a6,"Aggregate Output [ AVG(Edispl) AS Avg_Edispl ]
  In: Join Predicate [ B.MakeId = T.Id ] Output [ T.Edispl ]
    In: Scan Table [ cars_data ] Output [ Edispl , Id ]
    In: Scan Table [ car_names ] Predicate [ Model = 'volvo' ] Output [ MakeId , Model ]","{""id"": ""#4"", ""operation"": ""Aggregate"", ""output"": ""AVG(Edispl) AS Avg_Edispl"", ""children"": [{""id"": ""#3"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #1.MakeId = #2.Id ]"", ""output"": ""#2.Edispl"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""car_names"", ""predicate"": ""Predicate [ Model = 'volvo' ]"", ""output"": ""MakeId , Model""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""cars_data"", ""output"": ""Edispl , Id""}]}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: MakeId , Model
    predicate: Predicate [ Model = 'volvo' ]
    table: car_names
  - id: '#2'
    operation: Scan Table
    output: Edispl , Id
    table: cars_data
  id: '#3'
  operation: Join
  output: '#2.Edispl'
  predicate: 'Predicate [ #1.MakeId = #2.Id ]'
id: '#4'
operation: Aggregate
output: AVG(Edispl) AS Avg_Edispl
"
